date,states,cases,number
2020-10-11,puerto rico,confirmed,53671
2020-10-11,puerto rico,deaths,730
2020-10-11,rhode island,confirmed,26294
2020-10-11,rhode island,deaths,1130
2020-10-11,south carolina,confirmed,157406
2020-10-11,south carolina,deaths,3552
2020-10-11,south dakota,confirmed,28564
2020-10-11,south dakota,deaths,286
2020-10-11,tennessee,confirmed,211426
2020-10-11,tennessee,deaths,2738
2020-10-11,texas,confirmed,832750
2020-10-11,texas,deaths,17047
2020-10-11,utah,confirmed,85844
2020-10-11,utah,deaths,518
2020-10-11,vermont,confirmed,1868
2020-10-11,vermont,deaths,58
2020-10-11,virgin islands,confirmed,1325
2020-10-11,virgin islands,deaths,20
2020-10-11,virginia,confirmed,158716
2020-10-11,virginia,deaths,3358
2020-10-11,washington,confirmed,97527
2020-10-11,washington,deaths,2289
2020-10-11,west virginia,confirmed,18128
2020-10-11,west virginia,deaths,382
2020-10-11,wisconsin,confirmed,158426
2020-10-11,wisconsin,deaths,1477
2020-10-11,wyoming,confirmed,7611
2020-10-11,wyoming,deaths,54
2020-10-12,alabama,confirmed,166076
2020-10-12,alabama,deaths,2665
2020-10-12,alaska,confirmed,10805
2020-10-12,alaska,deaths,56
2020-10-12,arizona,confirmed,226072
2020-10-12,arizona,deaths,5759
2020-10-12,arkansas,confirmed,93487
2020-10-12,arkansas,deaths,1586
2020-10-12,california,confirmed,859959
2020-10-12,california,deaths,16594
2020-10-12,colorado,confirmed,79499
2020-10-12,colorado,deaths,2144
2020-10-12,connecticut,confirmed,61377
2020-10-12,connecticut,deaths,4532
2020-10-12,delaware,confirmed,22289
2020-10-12,delaware,deaths,656
2020-10-12,district of columbia,confirmed,16022
2020-10-12,district of columbia,deaths,637
2020-10-12,florida,confirmed,736016
2020-10-12,florida,deaths,15411
2020-10-12,georgia,confirmed,339577
2020-10-12,georgia,deaths,7259
2020-10-12,guam,confirmed,4139
2020-10-12,guam,deaths,61
2020-10-12,hawaii,confirmed,13675
2020-10-12,hawaii,deaths,168
2020-10-12,idaho,confirmed,48663
2020-10-12,idaho,deaths,511
2020-10-12,illinois,confirmed,325755
2020-10-12,illinois,deaths,9258
2020-10-12,indiana,confirmed,138933
2020-10-12,indiana,deaths,3795
2020-10-12,iowa,confirmed,100451
2020-10-12,iowa,deaths,1481
2020-10-12,kansas,confirmed,69158
2020-10-12,kansas,deaths,774
2020-10-12,kentucky,confirmed,83074
2020-10-12,kentucky,deaths,1300
2020-10-12,louisiana,confirmed,174647
2020-10-12,louisiana,deaths,5669
2020-10-12,maine,confirmed,5752
2020-10-12,maine,deaths,143
2020-10-12,maryland,confirmed,132357
2020-10-12,maryland,deaths,4003
2020-10-12,massachusetts,confirmed,139663
2020-10-12,massachusetts,deaths,9617
2020-10-12,michigan,confirmed,151284
2020-10-12,michigan,deaths,7227
2020-10-12,minnesota,confirmed,113492
2020-10-12,minnesota,deaths,2197
2020-10-12,mississippi,confirmed,105228
2020-10-12,mississippi,deaths,3101
2020-10-12,missouri,confirmed,149460
2020-10-12,missouri,deaths,2484
2020-10-12,montana,confirmed,19205
2020-10-12,montana,deaths,212
2020-10-12,nebraska,confirmed,52839
2020-10-12,nebraska,deaths,529
2020-10-12,nevada,confirmed,86433
2020-10-12,nevada,deaths,1670
2020-10-12,new hampshire,confirmed,9208
2020-10-12,new hampshire,deaths,456
2020-10-12,new jersey,confirmed,215885
2020-10-12,new jersey,deaths,16175
2020-10-12,new mexico,confirmed,33362
2020-10-12,new mexico,deaths,915
2020-10-12,new york,confirmed,480045
2020-10-12,new york,deaths,32896
2020-10-12,north carolina,confirmed,233059
2020-10-12,north carolina,deaths,3799
2020-10-12,north dakota,confirmed,27742
2020-10-12,north dakota,deaths,350
2020-10-12,northern mariana islands,confirmed,77
2020-10-12,northern mariana islands,deaths,2
2020-10-12,ohio,confirmed,170179
2020-10-12,ohio,deaths,5005
2020-10-12,oklahoma,confirmed,100184
2020-10-12,oklahoma,deaths,1104
2020-10-12,oregon,confirmed,37472
2020-10-12,oregon,deaths,600
2020-10-12,pennsylvania,confirmed,177844
2020-10-12,pennsylvania,deaths,8444
2020-10-12,puerto rico,confirmed,54234
2020-10-12,puerto rico,deaths,735
2020-10-12,rhode island,confirmed,26294
2020-10-12,rhode island,deaths,1130
2020-10-12,south carolina,confirmed,158055
2020-10-12,south carolina,deaths,3559
2020-10-12,south dakota,confirmed,28925
2020-10-12,south dakota,deaths,288
2020-10-12,tennessee,confirmed,214245
2020-10-12,tennessee,deaths,2745
2020-10-12,texas,confirmed,836807
2020-10-12,texas,deaths,17073
2020-10-12,utah,confirmed,86879
2020-10-12,utah,deaths,524
2020-10-12,vermont,confirmed,1876
2020-10-12,vermont,deaths,58
2020-10-12,virgin islands,confirmed,1325
2020-10-12,virgin islands,deaths,20
2020-10-12,virginia,confirmed,159570
2020-10-12,virginia,deaths,3361
2020-10-12,washington,confirmed,98265
2020-10-12,washington,deaths,2292
2020-10-12,west virginia,confirmed,18281
2020-10-12,west virginia,deaths,385
2020-10-12,wisconsin,confirmed,160655
2020-10-12,wisconsin,deaths,1488
2020-10-12,wyoming,confirmed,7802
2020-10-12,wyoming,deaths,54
2020-10-13,alabama,confirmed,167193
2020-10-13,alabama,deaths,2665
2020-10-13,alaska,confirmed,10960
2020-10-13,alaska,deaths,56
2020-10-13,arizona,confirmed,226749
2020-10-13,arizona,deaths,5767
2020-10-13,arkansas,confirmed,94167
2020-10-13,arkansas,deaths,1611
2020-10-13,california,confirmed,863614
2020-10-13,california,deaths,16650
2020-10-13,colorado,confirmed,80414
2020-10-13,colorado,deaths,2181
2020-10-13,connecticut,confirmed,61697
2020-10-13,connecticut,deaths,4533
2020-10-13,delaware,confirmed,22394
2020-10-13,delaware,deaths,659
2020-10-13,district of columbia,confirmed,16068
2020-10-13,district of columbia,deaths,637
2020-10-13,florida,confirmed,738741
2020-10-13,florida,deaths,15530
2020-10-13,georgia,confirmed,340758
2020-10-13,georgia,deaths,7282
2020-10-13,guam,confirmed,4235
2020-10-13,guam,deaths,62
2020-10-13,hawaii,confirmed,13736
2020-10-13,hawaii,deaths,172
2020-10-13,idaho,confirmed,49987
2020-10-13,idaho,deaths,514
2020-10-13,illinois,confirmed,329160
2020-10-13,illinois,deaths,9288
2020-10-13,indiana,confirmed,140505
2020-10-13,indiana,deaths,3822
2020-10-13,iowa,confirmed,101531
2020-10-13,iowa,deaths,1491
2020-10-13,kansas,confirmed,69392
2020-10-13,kansas,deaths,786
2020-10-13,kentucky,confirmed,83967
2020-10-13,kentucky,deaths,1318
2020-10-13,louisiana,confirmed,175329
2020-10-13,louisiana,deaths,5679
2020-10-13,maine,confirmed,5780
2020-10-13,maine,deaths,143
2020-10-13,maryland,confirmed,132839
2020-10-13,maryland,deaths,4012
2020-10-13,massachusetts,confirmed,140412
2020-10-13,massachusetts,deaths,9630
2020-10-13,michigan,confirmed,152842
2020-10-13,michigan,deaths,7257
2020-10-13,minnesota,confirmed,114627
2020-10-13,minnesota,deaths,2204
2020-10-13,mississippi,confirmed,105941
2020-10-13,mississippi,deaths,3115
2020-10-13,missouri,confirmed,150496
2020-10-13,missouri,deaths,2495
2020-10-13,montana,confirmed,19682
2020-10-13,montana,deaths,217
2020-10-13,nebraska,confirmed,53543
2020-10-13,nebraska,deaths,533
2020-10-13,nevada,confirmed,86970
2020-10-13,nevada,deaths,1677
2020-10-13,new hampshire,confirmed,9279
2020-10-13,new hampshire,deaths,456
2020-10-13,new jersey,confirmed,216873
2020-10-13,new jersey,deaths,16182
2020-10-13,new mexico,confirmed,33713
2020-10-13,new mexico,deaths,918
2020-10-13,new york,confirmed,481436
2020-10-13,new york,deaths,32905
2020-10-13,north carolina,confirmed,234842
2020-10-13,north carolina,deaths,3849
2020-10-13,north dakota,confirmed,28250
2020-10-13,north dakota,deaths,362
2020-10-13,northern mariana islands,confirmed,77
2020-10-13,northern mariana islands,deaths,2
2020-10-13,ohio,confirmed,171626
2020-10-13,ohio,deaths,5017
2020-10-13,oklahoma,confirmed,101493
2020-10-13,oklahoma,deaths,1119
2020-10-13,oregon,confirmed,37788
2020-10-13,oregon,deaths,605
2020-10-13,pennsylvania,confirmed,179673
2020-10-13,pennsylvania,deaths,8458
2020-10-13,puerto rico,confirmed,54540
2020-10-13,puerto rico,deaths,738
2020-10-13,rhode island,confirmed,26960
2020-10-13,rhode island,deaths,1139
2020-10-13,south carolina,confirmed,158883
2020-10-13,south carolina,deaths,3576
2020-10-13,south dakota,confirmed,29339
2020-10-13,south dakota,deaths,288
2020-10-13,tennessee,confirmed,215423
2020-10-13,tennessee,deaths,2768
2020-10-13,texas,confirmed,842316
2020-10-13,texas,deaths,17165
2020-10-13,utah,confirmed,87825
2020-10-13,utah,deaths,524
2020-10-13,vermont,confirmed,1886
2020-10-13,vermont,deaths,58
2020-10-13,virgin islands,confirmed,1328
2020-10-13,virgin islands,deaths,20
2020-10-13,virginia,confirmed,160805
2020-10-13,virginia,deaths,3372
2020-10-13,washington,confirmed,99311
2020-10-13,washington,deaths,2311
2020-10-13,west virginia,confirmed,18555
2020-10-13,west virginia,deaths,387
2020-10-13,wisconsin,confirmed,164137
2020-10-13,wisconsin,deaths,1521
2020-10-13,wyoming,confirmed,7964
2020-10-13,wyoming,deaths,57
2020-10-14,alabama,confirmed,167977
2020-10-14,alabama,deaths,2706
2020-10-14,alaska,confirmed,11103
2020-10-14,alaska,deaths,60
2020-10-14,arizona,confirmed,227660
2020-10-14,arizona,deaths,5772
2020-10-14,arkansas,confirmed,95246
2020-10-14,arkansas,deaths,1634
2020-10-14,california,confirmed,867094
2020-10-14,california,deaths,16752
2020-10-14,colorado,confirmed,81205
2020-10-14,colorado,deaths,2186
2020-10-14,connecticut,confirmed,61861
2020-10-14,connecticut,deaths,4537
2020-10-14,delaware,confirmed,22465
2020-10-14,delaware,deaths,660
2020-10-14,district of columbia,confirmed,16132
2020-10-14,district of columbia,deaths,638
2020-10-14,florida,confirmed,741624
2020-10-14,florida,deaths,15594
2020-10-14,georgia,confirmed,342302
2020-10-14,georgia,deaths,7298
2020-10-14,guam,confirmed,4310
2020-10-14,guam,deaths,62
2020-10-14,hawaii,confirmed,13834
2020-10-14,hawaii,deaths,182
2020-10-14,idaho,confirmed,50534
2020-10-14,idaho,deaths,520
2020-10-14,illinois,confirmed,332124
2020-10-14,illinois,deaths,9335
2020-10-14,indiana,confirmed,141670
2020-10-14,indiana,deaths,3836
2020-10-14,iowa,confirmed,102905
2020-10-14,iowa,deaths,1505
2020-10-14,kansas,confirmed,70665
2020-10-14,kansas,deaths,838
2020-10-14,kentucky,confirmed,85278
2020-10-14,kentucky,deaths,1325
2020-10-14,louisiana,confirmed,176209
2020-10-14,louisiana,deaths,5695
2020-10-14,maine,confirmed,5816
2020-10-14,maine,deaths,143
2020-10-14,maryland,confirmed,133413
2020-10-14,maryland,deaths,4022
2020-10-14,massachusetts,confirmed,140992
2020-10-14,massachusetts,deaths,9647
2020-10-14,michigan,confirmed,154409
2020-10-14,michigan,deaths,7270
2020-10-14,minnesota,confirmed,115996
2020-10-14,minnesota,deaths,2233
2020-10-14,mississippi,confirmed,106817
2020-10-14,mississippi,deaths,3140
2020-10-14,missouri,confirmed,154213
2020-10-14,missouri,deaths,2598
2020-10-14,montana,confirmed,20321
2020-10-14,montana,deaths,225
2020-10-14,nebraska,confirmed,54467
2020-10-14,nebraska,deaths,536
2020-10-14,nevada,confirmed,87527
2020-10-14,nevada,deaths,1694
2020-10-14,new hampshire,confirmed,9349
2020-10-14,new hampshire,deaths,458
2020-10-14,new jersey,confirmed,217812
2020-10-14,new jersey,deaths,16191
2020-10-14,new mexico,confirmed,34290
2020-10-14,new mexico,deaths,921
2020-10-14,new york,confirmed,482671
2020-10-14,new york,deaths,32916
2020-10-14,north carolina,confirmed,236812
2020-10-14,north carolina,deaths,3882
2020-10-14,north dakota,confirmed,28952
2020-10-14,north dakota,deaths,370
2020-10-14,northern mariana islands,confirmed,77
2020-10-14,northern mariana islands,deaths,2
2020-10-14,ohio,confirmed,173665
2020-10-14,ohio,deaths,5033
2020-10-14,oklahoma,confirmed,102615
2020-10-14,oklahoma,deaths,1132
2020-10-14,oregon,confirmed,38175
2020-10-14,oregon,deaths,609
2020-10-14,pennsylvania,confirmed,180956
2020-10-14,pennsylvania,deaths,8481
2020-10-14,puerto rico,confirmed,55516
2020-10-14,puerto rico,deaths,742
2020-10-14,rhode island,confirmed,27164
2020-10-14,rhode island,deaths,1147
2020-10-14,south carolina,confirmed,159809
2020-10-14,south carolina,deaths,3593
2020-10-14,south dakota,confirmed,30215
2020-10-14,south dakota,deaths,291
2020-10-14,tennessee,confirmed,217140
2020-10-14,tennessee,deaths,2801
2020-10-14,texas,confirmed,848168
2020-10-14,texas,deaths,17276
2020-10-14,utah,confirmed,89018
2020-10-14,utah,deaths,529
2020-10-14,vermont,confirmed,1889
2020-10-14,vermont,deaths,58
2020-10-14,virgin islands,confirmed,1328
2020-10-14,virgin islands,deaths,20
2020-10-14,virginia,confirmed,161610
2020-10-14,virginia,deaths,3381
2020-10-14,washington,confirmed,100068
2020-10-14,washington,deaths,2319
2020-10-14,west virginia,confirmed,18818
2020-10-14,west virginia,deaths,391
2020-10-14,wisconsin,confirmed,167441
2020-10-14,wisconsin,deaths,1549
2020-10-14,wyoming,confirmed,8177
2020-10-14,wyoming,deaths,57
2020-10-15,alabama,confirmed,169162
2020-10-15,alabama,deaths,2756
2020-10-15,alaska,confirmed,11268
2020-10-15,alaska,deaths,61
2020-10-15,arizona,confirmed,228748
2020-10-15,arizona,deaths,5789
2020-10-15,arkansas,confirmed,96524
2020-10-15,arkansas,deaths,1645
2020-10-15,california,confirmed,870380
2020-10-15,california,deaths,16839
2020-10-15,colorado,confirmed,82443
2020-10-15,colorado,deaths,2187
2020-10-15,connecticut,confirmed,62028
2020-10-15,connecticut,deaths,4540
2020-10-15,delaware,confirmed,22560
2020-10-15,delaware,deaths,661
2020-10-15,district of columbia,confirmed,16166
2020-10-15,district of columbia,deaths,638
2020-10-15,florida,confirmed,744980
2020-10-15,florida,deaths,15735
2020-10-15,georgia,confirmed,344093
2020-10-15,georgia,deaths,7320
2020-10-15,guam,confirmed,4396
2020-10-15,guam,deaths,62
2020-10-15,hawaii,confirmed,13922
2020-10-15,hawaii,deaths,183
2020-10-15,idaho,confirmed,51471
2020-10-15,idaho,deaths,521
2020-10-15,illinois,confirmed,336211
2020-10-15,illinois,deaths,9392
2020-10-15,indiana,confirmed,143617
2020-10-15,indiana,deaths,3864
2020-10-15,iowa,confirmed,104232
2020-10-15,iowa,deaths,1516
2020-10-15,kansas,confirmed,70815
2020-10-15,kansas,deaths,838
2020-10-15,kentucky,confirmed,86410
2020-10-15,kentucky,deaths,1341
2020-10-15,louisiana,confirmed,176952
2020-10-15,louisiana,deaths,5707
2020-10-15,maine,confirmed,5836
2020-10-15,maine,deaths,144
2020-10-15,maryland,confirmed,134042
2020-10-15,maryland,deaths,4028
2020-10-15,massachusetts,confirmed,141579
2020-10-15,massachusetts,deaths,9672
2020-10-15,michigan,confirmed,156926
2020-10-15,michigan,deaths,7304
2020-10-15,minnesota,confirmed,117159
2020-10-15,minnesota,deaths,2252
2020-10-15,mississippi,confirmed,108139
2020-10-15,mississippi,deaths,3152
2020-10-15,missouri,confirmed,156142
2020-10-15,missouri,deaths,2531
2020-10-15,montana,confirmed,21043
2020-10-15,montana,deaths,230
2020-10-15,nebraska,confirmed,55428
2020-10-15,nebraska,deaths,546
2020-10-15,nevada,confirmed,88081
2020-10-15,nevada,deaths,1700
2020-10-15,new hampshire,confirmed,9426
2020-10-15,new hampshire,deaths,463
2020-10-15,new jersey,confirmed,218783
2020-10-15,new jersey,deaths,16197
2020-10-15,new mexico,confirmed,34958
2020-10-15,new mexico,deaths,922
2020-10-15,new york,confirmed,484135
2020-10-15,new york,deaths,32935
2020-10-15,north carolina,confirmed,239338
2020-10-15,north carolina,deaths,3899
2020-10-15,north dakota,confirmed,29658
2020-10-15,north dakota,deaths,375
2020-10-15,northern mariana islands,confirmed,80
2020-10-15,northern mariana islands,deaths,2
2020-10-15,ohio,confirmed,175843
2020-10-15,ohio,deaths,5038
2020-10-15,oklahoma,confirmed,103836
2020-10-15,oklahoma,deaths,1143
2020-10-15,oregon,confirmed,38536
2020-10-15,oregon,deaths,613
2020-10-15,pennsylvania,confirmed,182502
2020-10-15,pennsylvania,deaths,8496
2020-10-15,puerto rico,confirmed,56085
2020-10-15,puerto rico,deaths,743
2020-10-15,rhode island,confirmed,27438
2020-10-15,rhode island,deaths,1149
2020-10-15,south carolina,confirmed,161106
2020-10-15,south carolina,deaths,3607
2020-10-15,south dakota,confirmed,31012
2020-10-15,south dakota,deaths,304
2020-10-15,tennessee,confirmed,219355
2020-10-15,tennessee,deaths,2836
2020-10-15,texas,confirmed,853977
2020-10-15,texas,deaths,17362
2020-10-15,utah,confirmed,90488
2020-10-15,utah,deaths,531
2020-10-15,vermont,confirmed,1903
2020-10-15,vermont,deaths,58
2020-10-15,virgin islands,confirmed,1329
2020-10-15,virgin islands,deaths,21
2020-10-15,virginia,confirmed,162941
2020-10-15,virginia,deaths,3388
2020-10-15,washington,confirmed,100838
2020-10-15,washington,deaths,2331
2020-10-15,west virginia,confirmed,19082
2020-10-15,west virginia,deaths,393
2020-10-15,wisconsin,confirmed,171480
2020-10-15,wisconsin,deaths,1568
2020-10-15,wyoming,confirmed,8375
2020-10-15,wyoming,deaths,57
2020-10-16,alabama,confirmed,170374
2020-10-16,alabama,deaths,2786
2020-10-16,alaska,confirmed,11496
2020-10-16,alaska,deaths,62
2020-10-16,arizona,confirmed,229508
2020-10-16,arizona,deaths,5806
2020-10-16,arkansas,confirmed,97539
2020-10-16,arkansas,deaths,1665
2020-10-16,california,confirmed,874101
2020-10-16,california,deaths,16901
2020-10-16,colorado,confirmed,83712
2020-10-16,colorado,deaths,2196
2020-10-16,connecticut,confirmed,62830
2020-10-16,connecticut,deaths,4542
2020-10-16,delaware,confirmed,22724
2020-10-16,delaware,deaths,662
2020-10-16,district of columbia,confirmed,16255
2020-10-16,district of columbia,deaths,641
2020-10-16,florida,confirmed,748429
2020-10-16,florida,deaths,15829
2020-10-16,georgia,confirmed,345879
2020-10-16,georgia,deaths,7382
2020-10-16,guam,confirmed,4507
2020-10-16,guam,deaths,64
2020-10-16,hawaii,confirmed,14007
2020-10-16,hawaii,deaths,184
2020-10-16,idaho,confirmed,52234
2020-10-16,idaho,deaths,529
2020-10-16,illinois,confirmed,341219
2020-10-16,illinois,deaths,9447
2020-10-16,indiana,confirmed,145915
2020-10-16,indiana,deaths,3887
2020-10-16,iowa,confirmed,105746
2020-10-16,iowa,deaths,1524
2020-10-16,kansas,confirmed,72509
2020-10-16,kansas,deaths,859
2020-10-16,kentucky,confirmed,87764
2020-10-16,kentucky,deaths,1349
2020-10-16,louisiana,confirmed,177726
2020-10-16,louisiana,deaths,5727
2020-10-16,maine,confirmed,5865
2020-10-16,maine,deaths,145
2020-10-16,maryland,confirmed,134822
2020-10-16,maryland,deaths,4032
2020-10-16,massachusetts,confirmed,142346
2020-10-16,massachusetts,deaths,9702
2020-10-16,michigan,confirmed,159144
2020-10-16,michigan,deaths,7320
2020-10-16,minnesota,confirmed,119449
2020-10-16,minnesota,deaths,2265
2020-10-16,mississippi,confirmed,109255
2020-10-16,mississippi,deaths,3160
2020-10-16,missouri,confirmed,158764
2020-10-16,missouri,deaths,2550
2020-10-16,montana,confirmed,21674
2020-10-16,montana,deaths,235
2020-10-16,nebraska,confirmed,56724
2020-10-16,nebraska,deaths,556
2020-10-16,nevada,confirmed,88832
2020-10-16,nevada,deaths,1707
2020-10-16,new hampshire,confirmed,9514
2020-10-16,new hampshire,deaths,465
2020-10-16,new jersey,confirmed,219593
2020-10-16,new jersey,deaths,16202
2020-10-16,new mexico,confirmed,35770
2020-10-16,new mexico,deaths,928
2020-10-16,new york,confirmed,485838
2020-10-16,new york,deaths,32944
2020-10-16,north carolina,confirmed,242032
2020-10-16,north carolina,deaths,3938
2020-10-16,north dakota,confirmed,30522
2020-10-16,north dakota,deaths,393
2020-10-16,northern mariana islands,confirmed,80
2020-10-16,northern mariana islands,deaths,2
2020-10-16,ohio,confirmed,177991
2020-10-16,ohio,deaths,5054
2020-10-16,oklahoma,confirmed,105308
2020-10-16,oklahoma,deaths,1154
2020-10-16,oregon,confirmed,38947
